Y,Z,Tangent_Y,Tangent_Z,Normal_Y,Normal_Z
24.706642307692306,6.190792992186658,0.9783315322427241,0.20704447111575824,-0.20704447111575824,0.9783315322427241
24.79258153846154,6.20912675399487,0.9777522921658436,0.2097628545868861,-0.2097628545868861,0.9777522921658436
24.878520769230768,6.227580774458773,0.9777737286993166,0.20966290913138447,-0.20966290913138447,0.9777737286993166
24.964460000000003,6.245896158882665,0.9783950554302384,0.2067440821635783,-0.2067440821635783,0.9783950554302384
25.05039923076923,6.2638140125708395,0.9795932085290909,0.200990412218297,-0.200990412218297,0.9795932085290909
25.136338461538465,6.281075440827595,0.9813221838826339,0.19237144127915057,-0.19237144127915057,0.9813221838826339
25.222277692307692,6.29744634145053,0.9832831026135893,0.18208333288523107,-0.18208333288523107,0.9832831026135893
25.30821692307692,6.312983459030566,0.9847132219931998,0.17418343902843086,-0.17418343902843086,0.9847132219931998
25.394156153846154,6.3279324396243775,0.9856118953455221,0.16902423421926105,-0.16902423421926105,0.9856118953455221
25.48009538461538,6.342542134667875,0.9860196667238961,0.16662897957347303,-0.16662897957347303,0.9860196667238961
25.566034615384616,6.357061395596973,0.9859555210395915,0.16700811516674147,-0.16700811516674147,0.9859555210395915
25.651973846153844,6.371739073847577,0.9854164465497254,0.17016000372976034,-0.17016000372976034,0.9854164465497254
25.73791307692308,6.3868240208556,0.9843775033470933,0.17607081218686804,-0.17607081218686804,0.9843775033470933
25.823852307692306,6.402565088056952,0.9827924038075074,0.18471353772331178,-0.18471353772331178,0.9827924038075074
25.90979153846154,6.419211126887547,0.9805946531092251,0.19604623509161964,-0.19604623509161964,0.9805946531092251
